2019 Federal Election House of Representatives Two Party Preferred By Polling Place [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-05-22T21:50:20 Cycle:85365308-4295-4370-8e23-05d88256d096 Created:2019-05-22T21:48:30 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,Liberal/National Coalition Votes,Liberal/National Coalition Percentage,Australian Labor Party Votes,Australian Labor Party Percentage,TotalVotes,Swing
NSW,124,Hughes,80821,Liverpool HUGHES PPVC,300,59.06,208,40.94,508,0.62
NSW,124,Hughes,1220,Loftus,1127,52.52,1019,47.48,2146,-3.36
NSW,124,Hughes,1222,Menai,1130,61.88,696,38.12,1826,1.98
NSW,124,Hughes,32901,Menai Central,1614,63.34,934,36.66,2548,-1.41
NSW,124,Hughes,1191,Menai North,805,64.09,451,35.91,1256,-1.14
NSW,124,Hughes,64729,Miranda HUGHES PPVC,4329,63.27,2513,36.73,6842,1.55
NSW,124,Hughes,1223,Moorebank,1504,62.35,908,37.65,2412,5.83
NSW,124,Hughes,83561,Moorebank East,674,60.45,441,39.55,1115,3.91
NSW,124,Hughes,1225,Oyster Bay,1254,58.41,893,41.59,2147,-2.11
NSW,124,Hughes,83572,Oyster Bay North,279,58.86,195,41.14,474,-1.63
NSW,124,Hughes,33610,Special Hospital Team 1,185,68.01,87,31.99,272,0.72
NSW,124,Hughes,80785,Special Hospital Team 2,107,71.33,43,28.67,150,3.68
NSW,124,Hughes,1230,Sutherland,1099,50.11,1094,49.89,2193,-0.37
NSW,124,Hughes,12076,Sutherland East,588,50.09,586,49.91,1174,-2.04
NSW,124,Hughes,11940,Sutherland North,1219,55.46,979,44.54,2198,-0.57
NSW,124,Hughes,14089,Sydney (Hughes),40,52.63,36,47.37,76,5.33
NSW,124,Hughes,31272,Wattle Grove,1349,61.51,844,38.49,2193,5.04
NSW,124,Hughes,83612,Wattle Grove PPVC,2775,62.11,1693,37.89,4468,4.79
NSW,124,Hughes,34235,Wattle Grove South,622,56.8,473,43.2,1095,-2.13
NSW,124,Hughes,31035,Woronora Heights,705,63,414,37,1119,1.35
NSW,124,Hughes,1236,Woronora River,602,64.73,328,35.27,930,3.64
NSW,124,Hughes,1237,Yarrawarrah,628,58.86,439,41.14,1067,-0.07
NSW,125,Hume,1660,Appin,714,53.24,627,46.76,1341,3.2
NSW,125,Hume,1663,Bargo,785,62.2,477,37.8,1262,2.37
NSW,125,Hume,83831,Bargo Central,468,62.82,277,37.18,745,5.53
NSW,125,Hume,902,Bigga,73,67.59,35,32.41,108,2.04
NSW,125,Hume,903,Binda,119,66.48,60,33.52,179,-5.99
NSW,125,Hume,65641,BLV Hume PPVC,5,50,5,50,10,21.43
NSW,125,Hume,904,Boorowa,667,66.57,335,33.43,1002,5.65
NSW,125,Hume,65165,Bowral HUME PPVC,1412,58.88,986,41.12,2398,-4.07
NSW,125,Hume,905,Bradfordville,667,57.3,497,42.7,1164,4.62
NSW,125,Hume,866,Bringelly (Hume),391,71.74,154,28.26,545,3.17
NSW,125,Hume,906,Bundanoon,632,52.02,583,47.98,1215,-5.29
NSW,125,Hume,907,Bungonia,114,65.14,61,34.86,175,3.74
NSW,125,Hume,1669,Buxton,524,55.22,425,44.78,949,4.67
NSW,125,Hume,1670,Camden,1416,70.2,601,29.8,2017,1.13
NSW,125,Hume,11960,Camden Downs,579,64.98,312,35.02,891,1.93
NSW,125,Hume,1671,Camden East,666,64.29,370,35.71,1036,2.64
NSW,125,Hume,65167,Camden HUME PPVC,8378,69.16,3736,30.84,12114,3.5
NSW,125,Hume,1673,Camden South,936,61.06,597,38.94,1533,0.39
NSW,125,Hume,32479,Canyonleigh,76,64.41,42,35.59,118,-7.22
NSW,125,Hume,33738,Cawdor,660,72.45,251,27.55,911,-0.01
NSW,125,Hume,1677,Cobbitty,1081,74.35,373,25.65,1454,-1.12
NSW,125,Hume,910,Collector,83,47.98,90,52.02,173,-16.82
NSW,125,Hume,11962,Colo Vale,448,58.33,320,41.67,768,-3.17
NSW,125,Hume,915,Crookwell,955,70.12,407,29.88,1362,1.35
NSW,125,Hume,919,Dalton,105,62.87,62,37.13,167,-0.43
NSW,125,Hume,30116,Divisional Office (PREPOLL),96,65.31,51,34.69,147,11.39
NSW,125,Hume,1680,Douglas Park,444,62.71,264,37.29,708,-2.07
NSW,125,Hume,83048,Elderslie Central,884,60.92,567,39.08,1451,5.13
NSW,125,Hume,921,Exeter,288,66.51,145,33.49,433,2.84
NSW,125,Hume,923,Frogmore,61,85.92,10,14.08,71,8.35
NSW,125,Hume,924,Goulburn,608,50.41,598,49.59,1206,1.98
NSW,125,Hume,926,Goulburn Heights,820,53.66,708,46.34,1528,-0.72
NSW,125,Hume,928,Goulburn North,512,55.77,406,44.23,918,4.54
NSW,125,Hume,33866,Goulburn PPVC,6116,62.05,3741,37.95,9857,1.51
NSW,125,Hume,929,Goulburn South,1088,57.72,797,42.28,1885,3.37
NSW,125,Hume,930,Goulburn West,544,59.85,365,40.15,909,0.66
NSW,125,Hume,931,Grabben Gullen,154,81.05,36,18.95,190,6.05
NSW,125,Hume,1674,Grasmere,341,76.98,102,23.02,443,1.53
NSW,125,Hume,934,Gunning,284,58.92,198,41.08,482,1.01
NSW,125,Hume,2787,Hill Top,742,58.47,527,41.53,1269,5.47
NSW,125,Hume,940,Laggan,216,76.87,65,23.13,281,-2.92
NSW,125,Hume,883,Luddenham,357,76.12,112,23.88,469,2.77
NSW,125,Hume,943,Marulan,389,61.84,240,38.16,629,4.27
NSW,125,Hume,83534,Menangle,269,71.93,105,28.07,374,3.53
NSW,125,Hume,11991,Mount Annan,1199,60.77,774,39.23,1973,3.05
NSW,125,Hume,36407,Mount Annan Central,1378,55.63,1099,44.37,2477,3.04
NSW,125,Hume,1688,Mount Hunter,423,73.82,150,26.18,573,5.29
NSW,125,Hume,1690,Narellan,936,61.5,586,38.5,1522,4.46
NSW,125,Hume,11992,Narellan Vale,1208,57.28,901,42.72,2109,6.42
NSW,125,Hume,83429,Narellan Vale Central,930,63.48,535,36.52,1465,12.61
NSW,125,Hume,1691,Oakdale,577,66.94,285,33.06,862,4.47
NSW,125,Hume,1692,Orangeville,419,78.76,113,21.24,532,0.65
NSW,125,Hume,1693,Picton,1200,59.88,804,40.12,2004,0.01
NSW,125,Hume,959,Rye Park,74,59.2,51,40.8,125,-5.87
NSW,125,Hume,33621,Special Hospital Team 1,56,64.37,31,35.63,87,2.94
NSW,125,Hume,33702,Special Hospital Team 2,68,59.13,47,40.87,115,-2.9
NSW,125,Hume,33703,Special Hospital Team 3,144,67.61,69,32.39,213,5.95
NSW,125,Hume,82977,Spring Farm,1202,56.17,938,43.83,2140,-0.47
NSW,125,Hume,14092,Sydney (Hume),25,73.53,9,26.47,34,20.2
NSW,125,Hume,1698,Tahmoor,1557,56.25,1211,43.75,2768,2.7
NSW,125,Hume,967,Tallong,249,56.33,193,43.67,442,-4.44
NSW,125,Hume,968,Tarago,201,59.64,136,40.36,337,-3.25
NSW,125,Hume,969,Taralga,268,74.86,90,25.14,358,0.07
NSW,125,Hume,1700,The Oaks,1043,70.24,442,29.76,1485,3.77
NSW,125,Hume,1702,Thirlmere,1438,63.54,825,36.46,2263,5.53
NSW,125,Hume,895,Wallacia,518,73.16,190,26.84,708,10.27
NSW,125,Hume,1707,Warragamba,1697,67.85,804,32.15,2501,5.31
NSW,125,Hume,1708,Wilton,1079,67.4,522,32.6,1601,1.85
NSW,125,Hume,976,Wingello,121,49.79,122,50.21,243,-7.18
NSW,125,Hume,1712,Yanderra,212,60.74,137,39.26,349,6.8
NSW,125,Hume,2812,Yerrinbool,331,59.75,223,40.25,554,4.96
NSW,126,Hunter,1345,Aberdare,563,43.75,724,56.25,1287,16.95
NSW,126,Hunter,323,Arcadia Vale,272,43.59,352,56.41,624,12.19
NSW,126,Hunter,324,Argenton,201,30.27,463,69.73,664,8.38
NSW,126,Hunter,326,Barnsley,560,39.24,867,60.76,1427,14.01
NSW,126,Hunter,1351,Bellbird,408,42.28,557,57.72,965,12.87
NSW,126,Hunter,373,Biraban,364,35.27,668,64.73,1032,8.28
NSW,126,Hunter,327,Blackalls,323,32.56,669,67.44,992,7.29
NSW,126,Hunter,65401,BLV Hunter PPVC,0,0,0,0,0,-54.55
NSW,126,Hunter,579,Bonnells Bay,1131,49.74,1143,50.26,2274,6.12
NSW,126,Hunter,331,Booragul,355,37.81,584,62.19,939,8.05
NSW,126,Hunter,1354,Branxton,852,48.74,896,51.26,1748,12.17
NSW,126,Hunter,1356,Broke,128,52.24,117,47.76,245,1.55
NSW,126,Hunter,38331,Cameron Park,945,45.5,1132,54.5,2077,11.45
NSW,126,Hunter,1358,Cessnock East,375,38.03,611,61.97,986,15.16
NSW,126,Hunter,33974,Cessnock HUNTER PPVC,3671,46.16,4282,53.84,7953,15.32
NSW,126,Hunter,1360,Cessnock North,325,42.6,438,57.4,763,14.25
NSW,126,Hunter,1362,Cessnock West,740,42.82,988,57.18,1728,15.32
NSW,126,Hunter,65194,Charlestown HUNTER PPVC,380,48.28,407,51.72,787,9.61
NSW,126,Hunter,339,Coal Point,501,51.28,476,48.72,977,1.42
NSW,126,Hunter,340,Cooranbong,504,47.77,551,52.23,1055,5.59
NSW,126,Hunter,33899,Cooranbong PPVC,3438,61.87,2119,38.13,5557,1.37
NSW,126,Hunter,1363,Denman,446,52.35,406,47.65,852,9.26
NSW,126,Hunter,30117,Divisional Office (PREPOLL),0,0,0,0,0,0
NSW,126,Hunter,341,Dora Creek,497,48.21,534,51.79,1031,7.62
NSW,126,Hunter,80964,East Maitland HUNTER PPVC,161,45.35,194,54.65,355,9.33
NSW,126,Hunter,342,Edgeworth,848,36.13,1499,63.87,2347,8.9
NSW,126,Hunter,351,Edgeworth Heights,373,37.6,619,62.4,992,10.84
NSW,126,Hunter,83657,Edgeworth HUNTER PPVC,1153,42.88,1536,57.12,2689,9.05
NSW,126,Hunter,1369,Elderslie,198,56.09,155,43.91,353,0.99
NSW,126,Hunter,80923,Elermore Vale (Hunter),103,38.15,167,61.85,270,1.69
NSW,126,Hunter,1370,Ellalong,287,43.55,372,56.45,659,10.85
NSW,126,Hunter,346,Fassifern,241,44.96,295,55.04,536,5.13
NSW,126,Hunter,347,Fennell Bay,400,37.66,662,62.34,1062,8.08
NSW,126,Hunter,350,Glendale,430,35.89,768,64.11,1198,10.03
NSW,126,Hunter,33177,Glendon,135,63.98,76,36.02,211,4.06
NSW,126,Hunter,1375,Greta,572,47.47,633,52.53,1205,20.29
NSW,126,Hunter,1377,Jerrys Plains,97,65.1,52,34.9,149,9.99
NSW,126,Hunter,1379,Kearsley,211,42.63,284,57.37,495,15.48
NSW,126,Hunter,354,Kilaben Bay,347,57.83,253,42.17,600,5.53
NSW,126,Hunter,1380,Kitchener,151,46.46,174,53.54,325,13.94
NSW,126,Hunter,1384,Lower Belford,134,61.19,85,38.81,219,11.38
NSW,126,Hunter,1395,Milbrodale,117,64.29,65,35.71,182,12.41
NSW,126,Hunter,1397,Millfield,272,45.95,320,54.05,592,8.36
NSW,126,Hunter,362,Morisset,505,42.26,690,57.74,1195,4.04
NSW,126,Hunter,609,Morisset Peninsula,325,44.58,404,55.42,729,2.14
NSW,126,Hunter,363,Mulbring,0,0,0,0,0,-42.2
NSW,126,Hunter,1131,Muswellbrook,514,46.22,598,53.78,1112,7.58
NSW,126,Hunter,1132,Muswellbrook East,849,48.63,897,51.37,1746,14.81
NSW,126,Hunter,33977,Muswellbrook HUNTER PPVC,2340,51.29,2222,48.71,4562,14.09
NSW,126,Hunter,1410,North Rothbury,99,37.08,168,62.92,267,7.53
NSW,126,Hunter,1402,Nulkaba,284,55.69,226,44.31,510,8.42
NSW,126,Hunter,1405,Pokolbin,181,66.3,92,33.7,273,1.46
NSW,126,Hunter,365,Rathmines,810,48.21,870,51.79,1680,8.15
NSW,126,Hunter,83693,Rutherford HUNTER PPVC,242,44.16,306,55.84,548,3.83
NSW,126,Hunter,1415,Sandy Hollow,90,48.65,95,51.35,185,5.79
NSW,126,Hunter,1417,Singleton,401,53.61,347,46.39,748,8.51
NSW,126,Hunter,1418,Singleton Heights,990,49.67,1003,50.33,1993,7.96
NSW,126,Hunter,33975,Singleton PPVC,3855,54.46,3224,45.54,7079,8.43
NSW,126,Hunter,1421,Singleton South,660,47.72,723,52.28,1383,3.78
NSW,126,Hunter,33627,Special Hospital Team 1,54,50.47,53,49.53,107,6.22
NSW,126,Hunter,33669,Special Hospital Team 2,82,40.59,120,59.41,202,-3.46
NSW,126,Hunter,33670,Special Hospital Team 3,57,46.72,65,53.28,122,2.53
NSW,126,Hunter,14096,Sydney (Hunter),2,11.76,15,88.24,17,-19.01
NSW,126,Hunter,370,Teralba,337,38.47,539,61.53,876,4.38
NSW,126,Hunter,372,Toronto,307,38.96,481,61.04,788,2.4
NSW,126,Hunter,33900,Toronto PPVC,3487,49.26,3592,50.74,7079,10.34
NSW,126,Hunter,375,Wangi Wangi,519,45.25,628,54.75,1147,2.06
NSW,126,Hunter,379,West Wallsend,793,41.43,1121,58.57,1914,17.13
NSW,126,Hunter,1429,Wollombi,142,41.76,198,58.24,340,-5.08
NSW,126,Hunter,31717,Woodrising,279,34.53,529,65.47,808,9.04
NSW,126,Hunter,623,Wyee,775,57.75,567,42.25,1342,12.73
NSW,126,Hunter,31719,Wyee Point,128,55.9,101,44.1,229,10.01
NSW,127,Kingsford Smith,1434,Banksmeadow,437,35.94,779,64.06,1216,0.42
NSW,127,Kingsford Smith,65469,BLV Kingsford Smith PPVC,0,0,0,0,0,-52.38
NSW,127,Kingsford Smith,1436,Botany,669,35.1,1237,64.9,1906,-1.66
NSW,127,Kingsford Smith,1437,Botany East,794,42.97,1054,57.03,1848,1.15
NSW,127,Kingsford Smith,83744,Botany South,224,35.44,408,64.56,632,-2.29
NSW,127,Kingsford Smith,1438,Bunnerong,711,39.54,1087,60.46,1798,2.68
NSW,127,Kingsford Smith,83741,Bunnerong South,83,34.16,160,65.84,243,-3.04
NSW,127,Kingsford Smith,97568,Central Sydney KINGSFORD SMITH PPVC,140,31.82,300,68.18,440,-11.28
NSW,127,Kingsford Smith,1439,Chifley,599,38.3,965,61.7,1564,-1.54
NSW,127,Kingsford Smith,2322,Clovelly Beach (Kingsford Smith),256,36.47,446,63.53,702,-6.16
NSW,127,Kingsford Smith,33796,Clovelly North (Kingsford Smith),101,40.56,148,59.44,249,-11.64
NSW,127,Kingsford Smith,2308,Coogee,684,38.8,1079,61.2,1763,-5.68
NSW,127,Kingsford Smith,2307,Coogee Beach,569,35.43,1037,64.57,1606,-7.53
NSW,127,Kingsford Smith,2309,Coogee Central,424,35.3,777,64.7,1201,-4.21
NSW,127,Kingsford Smith,83745,Coogee East,230,57.07,173,42.93,403,3.82
NSW,127,Kingsford Smith,2310,Coogee South,977,49.64,991,50.36,1968,-3.55
NSW,127,Kingsford Smith,2312,Daceyville,630,44.84,775,55.16,1405,5.54
NSW,127,Kingsford Smith,30118,Divisional Office (PREPOLL),0,0,0,0,0,0
NSW,127,Kingsford Smith,1442,Eastlakes,275,34.59,520,65.41,795,0.08
NSW,127,Kingsford Smith,1443,Eastlakes East,268,27.35,712,72.65,980,3.93
NSW,127,Kingsford Smith,82790,Eastlakes KINGSFORD SMITH PPVC,2218,38.96,3475,61.04,5693,1.65
NSW,127,Kingsford Smith,97594,Glebe KINGSFORD SMITH PPVC,23,57.5,17,42.5,40,14.4
NSW,127,Kingsford Smith,65693,Haymarket KINGSFORD SMITH PPVC,315,39.62,480,60.38,795,-1.59
NSW,127,Kingsford Smith,1447,Hillsdale,620,29.67,1470,70.33,2090,1.9
NSW,127,Kingsford Smith,2313,Kensington,505,35.14,932,64.86,1437,-4.93
NSW,127,Kingsford Smith,83740,Kensington Central,257,50.99,247,49.01,504,3.31
NSW,127,Kingsford Smith,2314,Kensington Park,623,48.6,659,51.4,1282,1.1
NSW,127,Kingsford Smith,2316,Kensington West,764,50.83,739,49.17,1503,-2.76
NSW,127,Kingsford Smith,2318,Kingsford South,498,41.12,713,58.88,1211,-3.41
NSW,127,Kingsford Smith,1449,La Perouse,626,39.22,970,60.78,1596,-2.66
NSW,127,Kingsford Smith,1451,Malabar,786,40.56,1152,59.44,1938,-1.43
NSW,127,Kingsford Smith,83742,Maroubra,468,44.87,575,55.13,1043,-0.09
NSW,127,Kingsford Smith,1453,Maroubra Bay,574,37.76,946,62.24,1520,-5.1
NSW,127,Kingsford Smith,47682,Maroubra Central,276,45.7,328,54.3,604,-0.76
NSW,127,Kingsford Smith,1455,Maroubra Junction,992,46.29,1151,53.71,2143,0.94
NSW,127,Kingsford Smith,83779,Maroubra PPVC,4312,45.36,5195,54.64,9507,3.16
NSW,127,Kingsford Smith,1461,Maroubra South,882,37.72,1456,62.28,2338,-2.75
NSW,127,Kingsford Smith,1460,Maroubra West,568,39.5,870,60.5,1438,-2.7
NSW,127,Kingsford Smith,1456,Mascot,471,32.64,972,67.36,1443,-0.54
NSW,127,Kingsford Smith,1457,Mascot East,651,37.54,1083,62.46,1734,5.1
NSW,127,Kingsford Smith,1458,Mascot North,523,38.01,853,61.99,1376,1.62
NSW,127,Kingsford Smith,1459,Matraville,436,37.81,717,62.19,1153,1.62
NSW,127,Kingsford Smith,83739,Pagewood South,202,40.89,292,59.11,494,6.08
NSW,127,Kingsford Smith,2311,Randwick (Kingsford Smith),467,35.46,850,64.54,1317,-6
NSW,127,Kingsford Smith,2317,Randwick Central,457,36.56,793,63.44,1250,-5.63
NSW,127,Kingsford Smith,2321,Randwick East,232,34.99,431,65.01,663,-3.9
NSW,127,Kingsford Smith,34029,Randwick KINGSFORD SMITH PPVC,3678,45.78,4356,54.22,8034,1.59
NSW,127,Kingsford Smith,44932,Randwick North (Kingsford Smith),163,35.36,298,64.64,461,-12.46
NSW,127,Kingsford Smith,2325,Randwick South,424,41.45,599,58.55,1023,-4.97
NSW,127,Kingsford Smith,11956,Randwick West,499,38.3,804,61.7,1303,-1.45
NSW,127,Kingsford Smith,57477,Rosebery West (Kingsford Smith),231,37.08,392,62.92,623,-0.76
NSW,127,Kingsford Smith,33629,Special Hospital Team 1,133,49.63,135,50.37,268,-4.54
NSW,127,Kingsford Smith,66029,Special Hospital Team 2,11,37.93,18,62.07,29,-16.42
NSW,127,Kingsford Smith,97544,Special Hospital Team 3,18,30.51,41,69.49,59,-19.49
NSW,127,Kingsford Smith,97552,Special Hospital Team 4,4,19.05,17,80.95,21,-36.51
NSW,127,Kingsford Smith,97553,Special Hospital Team 5,10,50,10,50,20,-7.14
NSW,127,Kingsford Smith,31032,Sydney (Kingsford Smith),85,36.48,148,63.52,233,5.68
NSW,127,Kingsford Smith,65182,Sydney KINGSFORD SMITH PPVC,414,49.17,428,50.83,842,5.87
NSW,127,Kingsford Smith,2326,The Spot,408,40.64,596,59.36,1004,0.68
NSW,127,Kingsford Smith,65270,Waverley KINGSFORD SMITH PPVC,180,46.88,204,53.13,384,-2.59
NSW,128,Lindsay,1747,Berkshire Park,311,73.87,110,26.13,421,0.7
NSW,128,Lindsay,65411,BLV Lindsay PPVC,0,0,0,0,0,-62.5
NSW,128,Lindsay,1479,Cambridge Gardens,1109,51.92,1027,48.08,2136,6.75
NSW,128,Lindsay,1480,Cambridge Park,824,46.66,942,53.34,1766,2.84
NSW,128,Lindsay,83595,Cambridge Park North,201,47.07,226,52.93,427,2.58
NSW,128,Lindsay,1481,Cambridge Park South,527,50.62,514,49.38,1041,9.85
NSW,128,Lindsay,1754,Castlereagh,644,76.48,198,23.52,842,7.3
NSW,128,Lindsay,11957,Claremont Meadows,1099,53.43,958,46.57,2057,9.89
NSW,128,Lindsay,384,Colyton,1006,42.23,1376,57.77,2382,3.21
NSW,128,Lindsay,83596,Colyton West,210,40.23,312,59.77,522,1.2
NSW,128,Lindsay,1758,Cranebrook,1251,54.6,1040,45.4,2291,3.58
NSW,128,Lindsay,83598,Cranebrook Central,688,59.01,478,40.99,1166,10.41
NSW,128,Lindsay,83597,Cranebrook North,334,51.46,315,48.54,649,3.24
NSW,128,Lindsay,1478,Cranebrook South,1446,51.98,1336,48.02,2782,6.57
NSW,128,Lindsay,30119,Divisional Office (PREPOLL),163,56.79,124,43.21,287,8.35
NSW,128,Lindsay,1483,Emu Heights,733,57.18,549,42.82,1282,8.62
NSW,128,Lindsay,1484,Emu Plains,1159,60.4,760,39.6,1919,3.96
NSW,128,Lindsay,83599,Emu Plains Central,273,63.19,159,36.81,432,6.76
NSW,128,Lindsay,97410,Emu Plains LINDSAY PPVC,716,60.07,476,39.93,1192,11.29
NSW,128,Lindsay,1494,Emu Plains North,580,54.51,484,45.49,1064,0.74
NSW,128,Lindsay,32337,Glenmore Park,1143,55.49,917,44.51,2060,4.85
NSW,128,Lindsay,31689,Glenmore Park Central,1571,59.51,1069,40.49,2640,5.22
NSW,128,Lindsay,82533,Glenmore Park East,682,63.03,400,36.97,1082,8.68
NSW,128,Lindsay,83600,Glenmore Park South,1002,59.93,670,40.07,1672,6.32
NSW,128,Lindsay,1486,Jamisontown,643,53.54,558,46.46,1201,7.13
NSW,128,Lindsay,1507,Jamisontown West,462,57.68,339,42.32,801,5.19
NSW,128,Lindsay,1487,Kingswood,692,43.28,907,56.72,1599,3.46
NSW,128,Lindsay,1501,Kingswood North,382,43.66,493,56.34,875,0.34
NSW,128,Lindsay,1489,Kingswood South,474,50.16,471,49.84,945,11.06
NSW,128,Lindsay,1491,Leonay,808,64.43,446,35.57,1254,4.67
NSW,128,Lindsay,1783,Llandilo,895,67.24,436,32.76,1331,9.52
NSW,128,Lindsay,11958,Londonderry,1223,68.44,564,31.56,1787,6.35
NSW,128,Lindsay,65187,Mount Druitt LINDSAY PPVC,540,45.34,651,54.66,1191,3.46
NSW,128,Lindsay,889,Mulgoa,726,81.21,168,18.79,894,6.76
NSW,128,Lindsay,1496,Orchard Hills,695,77.14,206,22.86,901,5.74
NSW,128,Lindsay,83625,Orchard Hills West,338,58.78,237,41.22,575,11.54
NSW,128,Lindsay,1497,Oxley Park,887,42.93,1179,57.07,2066,2.24
NSW,128,Lindsay,1498,Penrith,682,43.69,879,56.31,1561,4.16
NSW,128,Lindsay,83626,Penrith East,236,39.73,358,60.27,594,-6.93
NSW,128,Lindsay,33841,Penrith LINDSAY PPVC,11481,59.15,7929,40.85,19410,10.35
NSW,128,Lindsay,1488,Penrith North,510,46.83,579,53.17,1089,2.63
NSW,128,Lindsay,1502,Penrith South,1026,51.84,953,48.16,1979,5.17
NSW,128,Lindsay,1510,Penrith South Central,1561,54.43,1307,45.57,2868,7.18
NSW,128,Lindsay,1503,Regentville,1085,60.85,698,39.15,1783,3.34
NSW,128,Lindsay,33630,Special Hospital Team 1,38,46.34,44,53.66,82,0.71
NSW,128,Lindsay,1504,St Marys,464,38.63,737,61.37,1201,2.72
NSW,128,Lindsay,410,St Marys North,512,40.47,753,59.53,1265,4.67
NSW,128,Lindsay,1506,St Marys South,1050,45.67,1249,54.33,2299,4.41
NSW,128,Lindsay,32328,Sydney (Lindsay),14,31.82,30,68.18,44,-3.89
NSW,128,Lindsay,1508,Werrington,750,48.02,812,51.98,1562,6.97
NSW,128,Lindsay,1509,Werrington County,851,54.55,709,45.45,1560,4.7
NSW,130,Lyne,1564,Barrington,287,71.22,116,28.78,403,-2.09
NSW,130,Lyne,452,Beechwood,436,69.98,187,30.02,623,-0.11
NSW,130,Lyne,65561,BLV Lyne PPVC,0,0,0,0,0,0
NSW,130,Lyne,1353,Bolwarra,635,56.44,490,43.56,1125,-0.91
NSW,130,Lyne,1566,Bonny Hills,632,68.03,297,31.97,929,8.11
NSW,130,Lyne,1567,Booral,287,61.59,179,38.41,466,5.23
NSW,130,Lyne,1568,Bulahdelah,538,63.74,306,36.26,844,8.04
NSW,130,Lyne,1569,Bungwahl,131,53.25,115,46.75,246,0.76
NSW,130,Lyne,1571,Burrell Creek,165,78.2,46,21.8,211,5.14
NSW,130,Lyne,83501,Camden Haven PPVC,2402,68.88,1085,31.12,3487,9.01
NSW,130,Lyne,1574,Chatham,541,60.72,350,39.28,891,2.76
NSW,130,Lyne,1575,Clarence Town,734,62.36,443,37.64,1177,12.81
NSW,130,Lyne,467,Comboyne,208,81.25,48,18.75,256,5.39
NSW,130,Lyne,1576,Coolongolook,167,60.29,110,39.71,277,-2.61
NSW,130,Lyne,11984,Coomba Park,147,53.65,127,46.35,274,6.49
NSW,130,Lyne,1577,Coopernook,226,64.76,123,35.24,349,3.88
NSW,130,Lyne,1580,Cundletown,679,68.79,308,31.21,987,2.92
NSW,130,Lyne,32374,Diamond Beach,288,57.6,212,42.4,500,0.06
NSW,130,Lyne,30121,Divisional Office (PREPOLL),0,0,0,0,0,-20
NSW,130,Lyne,1581,Dunbogan,226,62.09,138,37.91,364,3.65
NSW,130,Lyne,1582,Dungog,951,61.47,596,38.53,1547,5.72
NSW,130,Lyne,1583,Dyers Crossing,203,74.09,71,25.91,274,3.06
NSW,130,Lyne,81035,East Maitland LYNE PPVC,1258,60.48,822,39.52,2080,3.91
NSW,130,Lyne,1584,Elands,28,27.45,74,72.55,102,-1.12
NSW,130,Lyne,1587,Forster East,617,65.08,331,34.92,948,11.06
NSW,130,Lyne,31457,Forster Keys,564,63.23,328,36.77,892,0.83
NSW,130,Lyne,1588,Forster South,926,57.2,693,42.8,1619,-1.2
NSW,130,Lyne,33892,Forster-Tuncurry PPVC,7167,71.48,2860,28.52,10027,5.45
NSW,130,Lyne,1592,Gloucester,729,69.69,317,30.31,1046,-1.17
NSW,130,Lyne,1593,Gloucester South,533,67.81,253,32.19,786,0.71
NSW,130,Lyne,1374,Gresford,318,68.53,146,31.47,464,1.03
NSW,130,Lyne,1594,Hallidays Point,630,65.69,329,34.31,959,0.38
NSW,130,Lyne,1595,Hannam Vale,103,62.42,62,37.58,165,-1.17
NSW,130,Lyne,1596,Harrington,993,66.16,508,33.84,1501,4.43
NSW,130,Lyne,1597,Hawks Nest,558,62,342,38,900,0.66
NSW,130,Lyne,1598,Herons Creek,104,69.33,46,30.67,150,9.87
NSW,130,Lyne,1376,Hinton,509,62.76,302,37.24,811,5.6
NSW,130,Lyne,479,Huntingdon,168,73.36,61,26.64,229,4.68
NSW,130,Lyne,1599,Johns River,128,64.97,69,35.03,197,3.71
NSW,130,Lyne,1600,Karuah,366,51.62,343,48.38,709,5.66
NSW,130,Lyne,1601,Kendall,478,66.95,236,33.05,714,1.35
NSW,130,Lyne,1602,Kew,329,67.7,157,32.3,486,5.56
NSW,130,Lyne,1603,Killabakh,114,71.7,45,28.3,159,8.9
NSW,130,Lyne,32375,King Creek,457,76.04,144,23.96,601,0.19
NSW,130,Lyne,1604,Krambach,224,66.27,114,33.73,338,-2.13
NSW,130,Lyne,1605,Lake Cathie,991,66.29,504,33.71,1495,-1.18
NSW,130,Lyne,1606,Lansdowne,247,64.49,136,35.51,383,2.68
NSW,130,Lyne,1381,Largs,582,56.07,456,43.93,1038,2.85
NSW,130,Lyne,1607,Laurieton,495,62.19,301,37.81,796,2.77
NSW,130,Lyne,488,Long Flat,189,78.75,51,21.25,240,3.07
NSW,130,Lyne,1383,Lorn,463,48.69,488,51.31,951,-4.06
NSW,130,Lyne,1609,Lorne,115,79.31,30,20.69,145,6.3
NSW,130,Lyne,1612,Marlee,108,48.87,113,51.13,221,-10.26
NSW,130,Lyne,1392,Martins Creek,71,65.74,37,34.26,108,6.7
NSW,130,Lyne,1614,Mitchells Island,249,68.41,115,31.59,364,3.64
NSW,130,Lyne,1615,Moorland,189,75.9,60,24.1,249,16.24
NSW,130,Lyne,1616,Mount George,111,66.07,57,33.93,168,8.15
